Line#,Date,"Water Content (RXW-GP4A 21474793:22221785-3), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-4), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-9), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-10), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-5), *C, Soap","Water Content (RXW-GP4A 21474793:22221785-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-8), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-6), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-3), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-10), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-9), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-5), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-8), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-6), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-9), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-8), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-5), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-10), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22094718-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-2), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-6), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-7), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-3), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124508-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-11), *C, Soap","Water Content (RXW-GP4 21474793:21124508-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-10), *C, Soap","Temperature (RXW-GP4 21474793:21124508-6), *C, Soap","Water Content (RXW-GP4 21474793:21124508-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-8), *C, Soap","Water Content (RXW-GP4 21474793:21124508-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-7), *C, Soap","Temperature (RXW-GP4 21474793:21124508-5), *C, Soap","Temperature (RXW-GP4 21474793:21124508-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-10), *C, Soap","Temperature (RXW-GP4 21474793:21124505-5), *C, Soap","Temperature (RXW-GP4 21474793:21124505-11), *C, Soap","Temperature (RXW-GP4 21474793:21124505-6), *C, Soap","Water Content (RXW-GP4 21474793:21124505-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124505-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-7), *C, Soap","Temperature (RXW-GP4 21474793:21124505-8), *C, Soap"
959,02/12/25 12:45:00,0.179,0.149,6.5,7.1,3.4,0.002,0.007,5.9,4.8,5.4,0.284,0.049,7.8,7.9,4.4,0.096,7.6,6.0,9.4,9.1,8.1,0.087,5.1,9.5,0.374,0.101,0.114,7.0,7.4,0.224,0.430,7.8,0.514,7.8,6.7,0.373,7.7,0.442,7.5,6.0,7.5,0.524,7.0,0.336,7.1,4.6,7.5,5.6,0.308,0.435,6.3,6.5
960,02/12/25 12:50:00,0.179,0.149,6.5,7.1,3.4,0.002,0.008,5.9,4.9,5.4,0.284,0.049,7.8,7.9,4.4,0.096,7.8,6.0,9.4,9.1,8.0,0.087,5.1,9.5,0.374,0.101,0.114,6.9,7.4,0.224,0.430,0.0,0.000,0.0,6.7,0.373,7.7,0.000,7.5,6.0,0.0,0.524,7.0,0.336,7.0,4.6,7.5,5.6,0.308,0.435,6.3,6.6
961,02/12/25 12:55:00,0.179,0.149,6.6,7.1,3.4,0.002,0.008,5.9,4.8,5.4,0.284,0.049,7.8,7.9,4.4,0.095,7.6,6.0,9.4,9.1,8.1,0.087,5.0,9.5,0.374,0.101,0.114,6.9,7.4,0.223,0.431,0.0,0.000,0.0,6.7,0.373,7.7,0.000,7.3,6.0,0.0,0.524,7.0,0.336,7.0,4.6,7.5,5.6,0.308,0.435,6.3,6.6
962,02/12/25 13:00:00,0.179,0.149,6.5,7.1,3.4,0.002,0.008,5.9,4.9,5.4,0.284,0.049,7.8,7.9,4.4,0.095,7.6,6.0,9.4,9.1,8.0,0.087,5.0,9.5,0.374,0.101,0.114,6.9,7.4,0.223,0.430,7.8,0.514,7.8,6.7,0.373,7.7,0.444,7.5,6.0,7.5,0.524,7.0,0.336,7.1,4.6,7.5,5.6,0.308,0.435,6.3,6.6
963,02/12/25 13:05:00,0.179,0.149,6.5,7.1,3.4,0.002,0.007,5.9,4.8,5.4,0.284,0.049,7.8,7.9,4.4,0.096,7.8,6.0,9.4,9.1,8.0,0.087,5.0,9.5,0.374,0.101,0.114,6.9,7.4,0.223,0.430,0.0,0.000,0.0,6.6,0.373,7.7,0.000,7.5,6.0,0.0,0.524,7.0,0.336,7.0,4.6,7.5,5.5,0.308,0.435,6.3,6.6
964,02/12/25 13:10:00,0.179,0.149,6.5,7.1,3.4,0.002,0.007,5.9,4.8,5.4,0.284,0.049,7.8,7.9,4.4,0.096,7.8,6.0,9.4,9.1,8.0,0.087,5.0,9.5,0.374,0.101,0.114,6.9,7.4,0.223,0.430,0.0,0.000,0.0,6.7,0.373,7.7,0.000,7.5,6.0,0.0,0.524,7.0,0.336,7.0,4.5,7.5,5.6,0.308,0.435,6.3,6.6
965,02/12/25 13:15:00,0.179,0.149,6.5,7.1,3.4,0.002,0.008,5.9,4.8,5.4,0.284,0.049,7.8,7.9,4.4,0.095,7.6,6.0,9.4,9.1,8.1,0.087,5.0,9.5,0.374,0.101,0.114,6.9,7.3,0.223,0.430,7.8,0.514,7.8,6.6,0.373,7.7,0.445,7.5,5.8,7.5,0.524,7.0,0.336,7.0,4.5,7.5,5.5,0.308,0.435,6.2,6.5
966,02/12/25 13:20:00,0.179,0.149,6.5,7.1,3.4,0.002,0.007,5.9,4.8,5.4,0.284,0.049,7.8,7.9,4.4,0.095,7.6,5.9,9.4,9.1,8.0,0.087,5.0,9.4,0.374,0.101,0.114,6.8,7.3,0.223,0.430,0.0,0.000,0.0,6.6,0.373,7.7,0.000,7.5,5.8,0.0,0.524,7.0,0.336,7.0,4.5,7.5,5.5,0.308,0.435,6.3,6.5
967,02/12/25 13:25:00,0.179,0.149,6.5,7.1,3.4,0.002,0.008,5.9,4.8,5.4,0.284,0.049,7.8,7.9,4.3,0.095,7.8,5.9,9.4,9.0,8.0,0.087,5.0,9.5,0.374,0.101,0.114,6.8,7.3,0.223,0.430,0.0,0.000,0.0,6.6,0.373,7.7,0.000,7.3,5.8,0.0,0.524,7.0,0.335,7.0,4.5,7.5,5.5,0.308,0.435,6.3,6.5
968,02/12/25 13:30:00,0.179,0.149,6.5,7.1,3.3,0.002,0.008,5.9,4.8,5.4,0.284,0.049,7.8,7.9,4.3,0.096,7.6,5.9,9.4,9.1,8.0,0.087,4.9,9.5,0.374,0.101,0.114,6.9,7.3,0.223,0.430,0.0,0.000,0.0,6.6,0.373,7.7,0.000,7.5,5.8,0.0,0.524,7.0,0.336,7.1,4.5,7.5,5.5,0.308,0.435,6.3,6.6
969,02/12/25 13:35:00,0.179,0.149,6.5,7.1,3.4,0.002,0.008,5.9,4.8,5.4,0.284,0.049,7.8,7.9,4.3,0.095,7.8,5.9,9.5,9.0,8.0,0.087,4.9,9.5,0.374,0.101,0.114,6.8,7.3,0.223,0.430,0.0,0.000,0.0,6.6,0.373,7.7,0.000,7.3,5.8,0.0,0.524,7.0,0.335,7.0,4.5,7.5,5.5,0.308,0.435,6.3,6.6
970,02/12/25 13:40:00,0.179,0.149,6.5,7.1,3.4,0.002,0.008,5.9,4.8,5.4,0.284,0.049,7.8,7.9,4.3,0.095,7.6,5.9,9.4,9.1,8.0,0.087,4.9,9.5,0.374,0.101,0.114,6.8,7.3,0.223,0.430,0.0,0.000,0.0,6.6,0.373,7.7,0.000,7.5,5.8,0.0,0.524,7.0,0.335,7.1,4.5,7.5,5.5,0.308,0.435,6.3,6.5
971,02/12/25 13:45:00,0.179,0.149,6.5,7.1,3.3,0.002,0.008,5.9,4.8,5.4,0.284,0.049,7.8,7.9,4.3,0.095,7.6,5.9,9.4,9.1,8.0,0.087,4.9,9.5,0.374,0.101,0.114,6.8,7.3,0.223,0.430,7.8,0.514,7.8,6.6,0.373,7.7,0.444,7.5,5.8,7.5,0.524,7.0,0.336,7.0,4.5,7.5,5.5,0.308,0.435,6.2,6.6
972,02/12/25 13:50:00,0.179,0.149,6.5,7.1,3.3,0.002,0.007,5.9,4.8,5.4,0.284,0.049,7.8,7.9,4.3,0.095,7.6,5.9,9.4,9.0,8.0,0.087,4.9,9.5,0.374,0.101,0.114,6.8,7.3,0.223,0.430,0.0,0.000,0.0,6.6,0.373,7.7,0.000,7.3,5.8,0.0,0.524,7.0,0.335,7.0,4.5,7.5,5.5,0.308,0.435,6.2,6.6
973,02/12/25 13:55:00,0.179,0.149,6.5,7.1,3.3,0.002,0.007,5.9,4.8,5.4,0.284,0.049,7.8,7.9,4.3,0.095,7.6,5.8,9.4,9.0,8.0,0.087,4.9,9.5,0.374,0.101,0.114,6.8,7.3,0.223,0.430,0.0,0.000,0.0,6.6,0.373,7.7,0.000,7.3,5.7,0.0,0.524,7.0,0.335,7.0,4.5,7.5,5.5,0.308,0.435,6.3,6.6
974,02/12/25 14:00:00,0.179,0.149,6.5,7.3,3.3,0.002,0.008,5.9,4.8,5.4,0.284,0.049,7.8,7.9,4.1,0.095,7.6,5.9,9.4,9.1,7.9,0.087,4.8,9.5,0.374,0.101,0.114,6.8,7.3,0.223,0.430,0.0,0.000,0.0,6.6,0.373,7.7,0.000,7.3,5.8,0.0,0.524,7.0,0.335,7.0,4.5,7.5,5.5,0.308,0.435,6.2,6.6
975,02/12/25 14:05:00,0.179,0.149,6.5,7.3,3.3,0.002,0.008,5.9,4.8,5.4,0.284,0.049,7.8,7.9,4.1,0.095,7.6,5.8,9.4,9.0,7.9,0.087,4.8,9.5,0.374,0.101,0.114,6.6,7.3,0.223,0.430,0.0,0.000,0.0,6.5,0.372,7.7,0.000,7.3,5.8,0.0,0.524,7.0,0.335,7.0,4.5,7.5,5.5,0.308,0.435,6.3,6.6
976,02/12/25 14:10:00,0.179,0.149,6.5,7.3,3.1,0.002,0.008,5.9,4.6,5.4,0.284,0.049,7.8,7.9,4.1,0.095,7.6,5.8,9.4,9.0,7.9,0.087,4.8,9.5,0.374,0.101,0.114,6.6,7.3,0.223,0.430,7.8,0.514,7.8,6.6,0.372,7.7,0.444,7.3,5.8,7.5,0.524,7.0,0.335,7.0,4.3,7.5,5.3,0.308,0.435,6.2,6.6
977,02/12/25 14:15:00,0.179,0.149,6.5,7.1,3.1,0.002,0.008,5.9,4.6,5.4,0.284,0.049,7.8,7.9,4.1,0.095,7.6,5.8,9.4,9.0,7.9,0.087,4.8,9.5,0.374,0.101,0.114,6.6,7.1,0.223,0.430,7.8,0.514,7.8,6.6,0.373,7.7,0.444,7.3,5.7,7.5,0.524,7.0,0.335,7.0,4.3,7.5,5.3,0.308,0.435,6.3,6.6
978,02/12/25 14:20:00,0.179,0.149,6.5,7.1,3.1,0.002,0.007,5.9,4.6,5.4,0.284,0.049,7.8,7.9,4.1,0.095,7.6,5.8,9.4,9.0,7.9,0.086,4.8,9.5,0.374,0.101,0.114,6.6,7.3,0.223,0.430,0.0,0.000,0.0,6.6,0.372,7.6,0.000,7.3,5.7,0.0,0.522,7.0,0.335,7.0,4.3,7.5,5.5,0.308,0.435,6.3,6.6
979,02/12/25 14:25:00,0.179,0.149,6.5,7.1,3.1,0.002,0.008,5.9,4.6,5.4,0.284,0.049,7.8,7.9,4.1,0.095,7.6,5.8,9.4,9.0,7.9,0.087,4.6,9.5,0.374,0.101,0.114,6.6,7.1,0.223,0.430,0.0,0.000,0.0,6.5,0.373,7.7,0.000,7.3,5.7,0.0,0.522,7.0,0.335,7.1,4.3,7.5,5.3,0.308,0.435,6.2,6.6
980,02/12/25 14:30:00,0.179,0.149,6.5,7.1,3.1,0.002,0.007,5.9,4.6,5.4,0.284,0.049,7.8,7.9,4.0,0.095,7.6,5.8,9.4,9.0,7.9,0.087,4.6,9.5,0.374,0.101,0.114,6.6,7.1,0.223,0.430,7.8,0.514,7.8,6.5,0.372,7.7,0.444,7.5,5.7,7.5,0.522,7.0,0.335,7.0,4.3,7.5,5.3,0.308,0.435,6.2,6.6
981,02/12/25 14:35:00,0.179,0.149,6.5,7.3,3.1,0.002,0.008,5.9,4.6,5.4,0.284,0.049,7.8,7.9,4.0,0.095,7.6,5.8,9.4,9.0,7.9,0.086,4.6,9.5,0.374,0.101,0.114,6.6,7.1,0.223,0.430,7.8,0.514,7.8,6.5,0.373,7.7,0.445,7.3,5.7,7.5,0.522,7.0,0.335,7.0,4.2,7.5,5.5,0.308,0.435,6.2,6.5
982,02/12/25 14:40:00,0.179,0.149,6.5,7.1,3.1,0.002,0.007,5.9,4.6,5.4,0.284,0.049,7.8,7.9,4.0,0.095,7.6,5.8,9.4,9.0,7.9,0.087,4.6,9.5,0.374,0.101,0.114,6.5,7.1,0.223,0.430,7.8,0.514,7.8,6.5,0.372,7.7,0.444,7.3,5.7,7.5,0.522,7.0,0.335,7.0,4.3,7.5,5.3,0.308,0.435,6.2,6.6
983,02/12/25 14:45:00,0.179,0.149,6.5,7.1,3.1,0.002,0.008,5.9,4.6,5.4,0.284,0.049,7.8,7.9,4.0,0.095,7.5,5.6,9.4,9.0,7.9,0.086,4.5,9.5,0.374,0.101,0.114,6.6,7.1,0.223,0.430,7.8,0.514,7.8,6.5,0.372,7.7,0.444,7.3,5.7,7.5,0.522,7.0,0.335,7.0,4.2,7.5,5.3,0.308,0.435,6.2,6.6
984,02/12/25 14:50:00,0.179,0.149,6.5,7.1,3.1,0.002,0.007,5.9,4.6,5.4,0.284,0.049,7.8,7.9,4.0,0.095,7.6,5.6,9.4,9.0,7.9,0.086,4.5,9.5,0.374,0.101,0.114,6.5,7.1,0.223,0.430,0.0,0.000,0.0,6.5,0.372,7.7,0.000,7.3,5.6,0.0,0.522,7.0,0.335,7.0,4.2,7.5,5.3,0.308,0.435,6.2,6.5
985,02/12/25 14:55:00,0.179,0.149,6.5,7.1,3.0,0.002,0.008,5.9,4.6,5.3,0.284,0.049,7.8,7.9,3.9,0.095,7.6,5.6,9.4,9.0,7.9,0.086,4.5,9.5,0.374,0.101,0.114,6.5,7.1,0.223,0.430,0.0,0.000,0.0,6.5,0.372,7.7,0.000,7.3,5.6,0.0,0.522,7.0,0.335,7.1,4.3,7.5,5.3,0.308,0.435,6.2,6.5
986,02/12/25 15:00:00,0.179,0.149,6.5,7.3,3.0,0.002,0.008,5.9,4.6,5.4,0.284,0.049,7.8,7.9,3.9,0.095,7.5,5.6,9.4,9.0,7.9,0.086,4.5,9.5,0.374,0.101,0.114,6.5,7.1,0.223,0.430,0.0,0.000,0.0,6.5,0.372,7.7,0.000,7.3,5.6,0.0,0.522,7.0,0.335,7.0,4.2,7.5,5.3,0.308,0.435,6.2,6.5
987,02/12/25 15:05:00,0.179,0.149,6.5,7.1,3.0,0.002,0.007,5.9,4.6,5.4,0.284,0.049,7.8,7.9,3.9,0.095,7.6,5.6,9.4,9.0,7.9,0.086,4.5,9.5,0.374,0.101,0.114,6.5,7.1,0.223,0.430,7.8,0.514,7.8,6.5,0.372,7.7,0.444,7.3,5.6,7.5,0.522,7.0,0.335,7.1,4.2,7.5,5.3,0.308,0.435,6.2,6.6
988,02/12/25 15:10:00,0.179,0.149,6.5,7.1,3.0,0.002,0.007,5.9,4.6,5.4,0.284,0.049,7.8,7.9,3.9,0.095,7.5,5.6,9.4,9.0,7.8,0.086,4.4,9.5,0.374,0.101,0.114,6.5,7.1,0.223,0.430,7.8,0.514,7.8,6.5,0.372,7.7,0.444,7.3,5.6,7.5,0.522,7.0,0.335,7.0,4.2,7.5,5.3,0.308,0.435,6.2,6.6
989,02/12/25 15:15:00,0.179,0.149,6.5,7.1,3.0,0.002,0.008,5.9,4.6,5.4,0.284,0.049,7.8,7.9,3.9,0.095,7.6,5.6,9.4,9.0,7.8,0.086,4.4,9.5,0.374,0.101,0.114,6.5,7.0,0.223,0.430,0.0,0.000,0.0,6.3,0.372,7.7,0.000,7.3,5.6,0.0,0.522,7.0,0.335,7.1,4.2,7.5,5.3,0.308,0.435,6.2,6.6
990,02/12/25 15:20:00,0.179,0.149,6.5,7.1,3.0,0.002,0.007,5.9,4.5,5.3,0.284,0.049,7.8,7.9,3.8,0.095,7.5,5.5,9.4,9.0,7.8,0.086,4.4,9.5,0.374,0.101,0.114,6.5,7.0,0.223,0.430,0.0,0.000,0.0,6.5,0.372,7.7,0.000,7.3,5.6,0.0,0.522,7.0,0.335,7.0,4.2,7.5,5.2,0.308,0.435,6.2,6.6
991,02/12/25 15:25:00,0.179,0.149,6.5,7.1,3.0,0.002,0.007,5.9,4.5,5.4,0.284,0.049,7.8,7.9,3.8,0.095,7.5,5.5,9.4,9.0,7.8,0.086,4.4,9.5,0.374,0.101,0.114,6.4,7.0,0.223,0.430,0.0,0.000,0.0,6.3,0.372,7.7,0.000,7.3,5.6,0.0,0.522,7.0,0.334,7.0,4.2,7.5,5.3,0.308,0.435,6.2,6.6
992,02/12/25 15:30:00,0.179,0.149,6.5,7.1,3.0,0.002,0.007,5.9,4.5,5.4,0.284,0.049,7.8,7.9,3.8,0.095,7.5,5.5,9.4,9.0,7.8,0.086,4.3,9.5,0.374,0.101,0.114,6.4,7.0,0.223,0.430,0.0,0.000,0.0,6.3,0.372,7.7,0.000,7.3,5.5,0.0,0.522,7.0,0.334,7.0,4.2,7.5,5.2,0.308,0.435,6.2,6.6
993,02/12/25 15:35:00,0.179,0.149,6.5,7.1,2.9,0.002,0.007,5.9,4.6,5.4,0.284,0.049,7.8,7.9,3.8,0.095,7.5,5.5,9.4,9.0,7.8,0.086,4.3,9.5,0.374,0.101,0.114,6.4,7.0,0.223,0.430,0.0,0.000,0.0,6.3,0.372,7.7,0.000,7.3,5.6,0.0,0.522,7.0,0.334,7.0,4.2,7.5,5.3,0.308,0.435,6.2,6.6
994,02/12/25 15:40:00,0.179,0.149,6.5,7.1,3.0,0.002,0.008,5.9,4.5,5.3,0.284,0.049,7.8,7.9,3.8,0.095,7.5,5.5,9.4,9.0,7.8,0.086,4.3,9.5,0.374,0.101,0.114,6.3,7.0,0.223,0.430,7.8,0.514,7.8,6.3,0.372,7.6,0.444,7.3,5.5,7.5,0.522,7.0,0.334,7.0,4.2,7.5,5.3,0.308,0.435,6.2,6.5
995,02/12/25 15:45:00,0.179,0.149,6.5,7.1,2.9,0.002,0.007,5.9,4.6,5.3,0.284,0.049,7.8,7.9,3.8,0.094,7.5,5.5,9.4,9.0,7.8,0.086,4.3,9.5,0.374,0.101,0.114,6.4,7.0,0.223,0.430,8.0,0.514,7.8,6.3,0.372,7.7,0.442,7.3,5.5,7.5,0.522,7.0,0.334,7.1,4.1,7.5,5.3,0.308,0.435,6.2,6.5
996,02/12/25 15:50:00,0.179,0.149,6.6,7.3,2.9,0.002,0.007,5.9,4.5,5.3,0.284,0.049,7.8,7.9,3.8,0.095,7.5,5.5,9.4,9.0,7.8,0.086,4.3,9.5,0.374,0.101,0.114,6.3,7.0,0.223,0.430,0.0,0.000,0.0,6.3,0.371,7.7,0.000,7.3,5.5,0.0,0.522,7.0,0.334,7.1,4.1,7.5,5.3,0.308,0.435,6.2,6.5
997,02/12/25 15:55:00,0.179,0.149,6.5,7.1,2.9,0.002,0.007,5.9,4.5,5.3,0.284,0.049,7.8,7.9,3.8,0.094,7.5,5.4,9.4,9.0,7.6,0.086,4.3,9.5,0.374,0.101,0.114,6.3,7.0,0.223,0.430,7.8,0.514,7.8,6.3,0.372,7.6,0.442,7.3,5.5,7.5,0.522,7.0,0.334,7.1,4.1,7.5,5.2,0.308,0.435,6.2,6.5
998,02/12/25 16:00:00,0.179,0.149,6.5,7.1,2.9,0.002,0.007,5.9,4.5,5.3,0.284,0.049,7.8,7.9,3.6,0.094,7.5,5.4,9.4,9.0,7.8,0.086,4.3,9.5,0.374,0.101,0.114,6.3,7.0,0.223,0.430,0.0,0.000,0.0,6.3,0.372,7.7,0.000,7.3,5.5,0.0,0.522,7.0,0.334,7.1,4.1,7.5,5.3,0.308,0.435,6.1,6.5
999,02/12/25 16:05:00,0.179,0.149,6.5,7.1,2.9,0.002,0.008,5.9,4.5,5.3,0.284,0.049,7.8,7.9,3.6,0.094,7.5,5.4,9.4,8.9,7.8,0.086,4.3,9.5,0.374,0.101,0.114,6.3,7.0,0.223,0.430,0.0,0.000,0.0,6.2,0.371,7.7,0.000,7.3,5.3,0.0,0.522,7.0,0.334,7.0,4.1,7.5,5.2,0.308,0.435,6.2,6.5
1000,02/12/25 16:10:00,0.179,0.149,6.5,7.1,2.9,0.002,0.008,5.9,4.5,5.3,0.284,0.049,7.8,7.9,3.6,0.094,7.5,5.4,9.4,9.0,7.6,0.086,4.3,9.5,0.374,0.101,0.114,6.3,7.0,0.223,0.430,7.8,0.514,7.8,6.3,0.371,7.7,0.444,7.3,5.3,7.5,0.522,7.0,0.334,7.0,4.1,7.5,5.2,0.308,0.435,6.2,6.6
1001,02/12/25 16:15:00,0.179,0.149,6.5,7.1,2.9,0.002,0.008,5.9,4.5,5.3,0.284,0.049,7.8,7.9,3.6,0.094,7.5,5.4,9.4,9.0,7.6,0.086,4.3,9.5,0.374,0.101,0.114,6.3,7.0,0.223,0.430,0.0,0.000,0.0,6.3,0.371,7.6,0.000,7.2,5.5,0.0,0.522,7.0,0.334,7.1,4.1,7.5,5.2,0.308,0.435,6.1,6.5
1002,02/12/25 16:20:00,0.179,0.149,6.5,7.1,2.9,0.002,0.008,5.9,4.4,5.3,0.284,0.049,7.8,7.9,3.6,0.094,7.5,5.4,9.4,9.0,7.6,0.086,4.3,9.5,0.374,0.101,0.114,6.3,6.9,0.223,0.430,0.0,0.000,0.0,6.2,0.371,7.7,0.000,7.2,5.3,0.0,0.522,7.0,0.334,7.0,4.1,7.5,5.2,0.307,0.435,6.2,6.5
1003,02/12/25 16:25:00,0.179,0.149,6.6,7.3,2.9,0.002,0.007,5.9,4.5,5.3,0.284,0.049,7.8,7.9,3.6,0.094,7.5,5.4,9.4,8.9,7.6,0.086,4.3,9.5,0.374,0.101,0.114,6.1,6.9,0.223,0.430,0.0,0.000,0.0,6.2,0.371,7.7,0.000,7.3,5.3,0.0,0.522,7.0,0.334,7.0,4.1,7.5,5.2,0.307,0.435,6.2,6.6
1004,02/12/25 16:30:00,0.179,0.149,6.5,7.1,2.9,0.002,0.007,5.9,4.4,5.3,0.284,0.049,7.8,7.9,3.6,0.094,7.5,5.4,9.4,9.0,7.6,0.086,4.3,9.5,0.374,0.101,0.114,6.1,7.0,0.223,0.430,0.0,0.000,0.0,6.2,0.371,7.7,0.000,7.3,5.3,0.0,0.522,7.0,0.334,7.1,4.1,7.5,5.2,0.308,0.435,6.2,6.6
1005,02/12/25 16:35:00,0.179,0.149,6.5,7.1,2.9,0.002,0.008,5.9,4.5,5.3,0.284,0.049,7.8,7.9,3.6,0.094,7.5,5.4,9.4,8.9,7.6,0.086,4.3,9.5,0.374,0.101,0.114,6.1,6.9,0.223,0.430,7.8,0.514,7.8,6.2,0.371,7.7,0.444,7.2,5.3,7.5,0.522,7.0,0.334,7.0,4.0,7.5,5.2,0.307,0.435,6.2,6.5
1006,02/12/25 16:40:00,0.179,0.149,6.5,7.1,2.8,0.002,0.008,5.9,4.4,5.3,0.284,0.049,7.8,7.9,3.6,0.094,7.5,5.3,9.4,8.9,7.6,0.086,4.3,9.5,0.374,0.101,0.114,6.1,6.9,0.223,0.430,7.8,0.514,7.8,6.2,0.371,7.7,0.444,7.2,5.3,7.5,0.522,7.0,0.334,7.0,4.0,7.5,5.2,0.307,0.435,6.2,6.6
1007,02/12/25 16:45:00,0.179,0.149,6.5,7.1,2.8,0.002,0.008,5.9,4.4,5.3,0.284,0.049,7.8,7.8,3.6,0.094,7.5,5.3,9.4,9.0,7.5,0.086,4.3,9.5,0.374,0.101,0.114,6.1,6.9,0.223,0.430,7.8,0.514,7.8,6.2,0.371,7.7,0.442,7.2,5.3,7.5,0.522,7.0,0.334,7.1,4.0,7.5,5.1,0.307,0.435,6.2,6.5
1008,02/12/25 16:50:00,0.179,0.149,6.5,7.1,2.8,0.002,0.008,5.9,4.4,5.3,0.284,0.049,7.8,7.9,3.6,0.094,7.5,5.4,9.4,8.9,7.6,0.086,4.3,9.5,0.374,0.101,0.114,6.1,6.9,0.223,0.430,0.0,0.000,0.0,6.2,0.371,7.7,0.000,7.2,5.3,0.0,0.522,7.0,0.334,7.0,4.0,7.5,5.2,0.307,0.435,6.1,6.6
1009,02/12/25 16:55:00,0.179,0.149,6.5,7.3,2.8,0.002,0.008,5.8,4.4,5.3,0.284,0.049,7.8,7.9,3.8,0.094,7.5,5.3,9.4,8.9,7.6,0.086,4.3,9.5,0.374,0.101,0.114,6.1,6.9,0.223,0.430,0.0,0.000,0.0,6.2,0.371,7.7,0.000,7.2,5.2,0.0,0.522,7.0,0.333,7.0,4.0,7.5,5.1,0.307,0.435,6.1,6.5
1010,02/12/25 17:00:00,0.179,0.149,6.6,7.3,2.9,0.002,0.008,5.9,4.4,5.3,0.284,0.049,7.9,7.9,3.8,0.094,7.5,5.3,9.4,8.9,7.5,0.086,4.4,9.5,0.374,0.101,0.114,6.1,6.9,0.223,0.430,0.0,0.000,0.0,6.2,0.371,7.6,0.000,7.2,5.2,0.0,0.522,7.0,0.334,7.0,4.0,7.5,5.1,0.307,0.435,6.1,6.6
1011,02/12/25 17:05:00,0.179,0.149,6.5,7.1,2.8,0.002,0.008,5.9,4.4,5.3,0.284,0.049,7.8,7.9,3.8,0.094,7.4,5.3,9.4,8.9,7.6,0.086,4.4,9.5,0.374,0.100,0.114,6.0,6.9,0.223,0.429,7.8,0.514,7.8,6.2,0.371,7.6,0.444,7.2,5.2,7.5,0.522,7.0,0.334,7.0,4.0,7.5,5.2,0.307,0.435,6.1,6.5
1012,02/12/25 17:10:00,0.179,0.149,6.5,7.1,2.8,0.002,0.008,5.9,4.4,5.3,0.284,0.048,7.8,7.9,3.8,0.094,7.5,5.1,9.4,8.9,7.5,0.086,4.5,9.6,0.374,0.101,0.114,6.0,6.9,0.223,0.430,7.8,0.514,7.8,6.2,0.371,7.7,0.444,7.2,5.2,7.5,0.522,7.0,0.334,7.0,4.0,7.5,5.2,0.307,0.435,6.1,6.5
1013,02/12/25 17:15:00,0.179,0.149,6.5,7.1,2.8,0.002,0.008,5.9,4.4,5.3,0.284,0.049,7.8,7.9,3.9,0.094,7.5,5.3,9.4,8.9,7.5,0.086,4.5,9.5,0.374,0.101,0.114,6.0,6.9,0.223,0.430,0.0,0.000,0.0,6.2,0.371,7.6,0.000,7.2,5.2,0.0,0.522,7.0,0.334,7.1,3.8,7.5,5.1,0.307,0.435,6.1,6.5
